45.000000, 43.000000
46.500000, 44.500000
46.500000, 44.500000
47.500000, 45.500000
47.500000, 45.500000
48.500000, 46.500000
48.500000, 46.500000
49.500000, 47.500000
49.500000, 47.500000
50.500000, 48.500000
50.500000, 48.500000
51.500000, 49.500000
51.500000, 49.500000
52.500000, 50.500000
52.500000, 50.500000
53.500000, 51.500000
53.500000, 51.500000
54.500000, 52.500000
54.500000, 52.500000
55.500000, 53.500000
55.500000, 53.500000
56.500000, 54.500000
56.500000, 54.500000
57.500000, 55.500000
57.500000, 55.500000
58.500000, 56.500000
58.500000, 56.500000
59.500000, 57.500000
59.500000, 57.500000
60.500000, 58.500000
60.500000, 58.500000
61.500000, 59.500000
61.500000, 59.500000
62.500000, 60.500000
62.500000, 60.500000
63.500000, 61.500000
63.500000, 61.500000
64.500000, 62.500000
64.500000, 62.500000
65.500000, 63.500000
65.500000, 63.500000
66.500000, 64.500000
66.500000, 64.500000
67.500000, 65.500000
67.500000, 65.500000
68.500000, 66.500000
68.500000, 66.500000
69.500000, 67.500000
69.500000, 67.500000
70.500000, 68.500000
70.500000, 68.500000
71.500000, 69.500000
71.500000, 69.500000
72.500000, 70.500000
72.500000, 70.500000
73.500000, 71.500000
73.500000, 71.500000
74.500000, 72.500000
74.500000, 72.500000
75.500000, 73.469089
75.533520, 73.500000
76.500000, 74.351007
76.660786, 74.500000
77.500000, 75.232020
77.797411, 75.500000
78.500000, 76.132590
78.895986, 76.500000
79.500000, 77.041861
79.988969, 77.500000
80.500000, 77.953356
81.053337, 78.500000
81.500000, 78.871669
82.156036, 79.500000
82.500000, 79.776675
83.244640, 80.500000
83.500000, 80.697744
84.320439, 81.500000
84.500000, 81.638461
85.390851, 82.500000
85.500000, 82.582105
86.432279, 83.500000
86.500000, 83.552889
87.460143, 84.500000
87.500000, 84.531252
88.477587, 85.500000
88.500000, 85.518986
89.488445, 86.500000
89.500000, 86.509999
90.497078, 87.500000
90.500000, 87.502147
91.500000, 88.197667
92.023627, 88.500000
92.500000, 88.740563
93.240468, 89.500000
93.500000, 89.678927
94.500000, 90.460862
94.595445, 90.500000
95.500000, 90.846902
96.500000, 90.672692
96.561329, 90.500000
96.500000, 90.433337
96.075180, 89.500000
96.323614, 88.500000
96.500000, 88.358596
97.500000, 88.298800
98.500000, 88.251293
99.420004, 87.500000
99.500000, 87.103111
99.620057, 86.500000
99.791044, 85.500000
99.897460, 84.500000
100.058579, 83.500000
100.185472, 82.500000
100.144503, 81.500000
99.871260, 80.500000
99.500000, 80.180944
99.163354, 79.500000
99.500000, 78.624670
99.570157, 78.500000
99.500000, 77.561582
99.496747, 77.500000
99.500000, 77.460810
99.616986, 76.500000
99.727946, 75.500000
99.500000, 75.156294
99.183979, 74.500000
99.371437, 73.500000
99.500000, 72.859357
99.576502, 72.500000
99.728924, 71.500000
99.500000, 71.154927
99.194028, 70.500000
99.066046, 69.500000
99.211062, 68.500000
99.377565, 67.500000
99.404787, 66.500000
99.298038, 65.500000
99.363670, 64.500000
99.448741, 63.500000
99.500000, 62.689123
99.527296, 62.500000
99.888211, 61.500000
100.078167, 60.500000
99.698764, 59.500000
99.682642, 58.500000
99.500000, 57.957353
99.392802, 57.500000
99.455747, 56.500000
99.261623, 55.500000
99.341505, 54.500000
99.474233, 53.500000
99.500000, 53.435005
100.142352, 52.500000
100.195071, 51.500000
99.502197, 50.500000
99.500000, 50.460983
99.475033, 49.500000
99.500000, 49.167143
99.564189, 48.500000
99.642775, 47.500000
99.713358, 46.500000
99.720620, 45.500000
99.662901, 44.500000
99.500000, 43.900766
99.470612, 43.500000
99.422296, 42.500000
99.500000, 42.062623
99.808168, 41.500000
99.856481, 40.500000
99.823935, 39.500000
99.790734, 38.500000
99.805349, 37.500000
99.861475, 36.500000
99.719043, 35.500000
99.963342, 34.500000
99.951855, 33.500000
100.266619, 32.500000
100.494656, 31.500000
100.386768, 30.500000
100.215085, 29.500000
100.352262, 28.500000
100.374429, 27.500000
100.400282, 26.500000
100.250879, 25.500000
100.359500, 24.500000
100.278382, 23.500000
100.174133, 22.500000
100.163762, 21.500000
100.060922, 20.500000
100.066959, 19.500000
99.998188, 18.500000
100.061765, 17.500000
100.060364, 16.500000
100.069664, 15.500000
100.097794, 14.500000
100.109473, 13.500000
100.105775, 12.500000
100.099332, 11.500000
100.089175, 10.500000
100.205665, 9.500000
100.179539, 8.500000
100.158007, 7.500000
100.182358, 6.500000
100.150245, 5.500000
100.105114, 4.500000
100.069958, 3.500000
100.023991, 2.500000
99.946797, 1.500000
99.852367, 0.000000
